champion_id,champion_name,skin_id,skin_name,skin_release_date,win_rate_1m_before,win_rate_2w_after,popularity_1m_before,popularity_2w_after,buff_entries_6w_before,buff_patches_6w_before,nerf_entries_6w_after,nerf_patches_6w_after,win_rate_change,popularity_change,any_buff_6w_before,any_nerf_6w_after,popularity_quartile
80,Pantheon,26,Prestige Ascended,2021-07-08,48.8992960998392,48.6,7.29743776397259,7.768078827157,0,0,0,0,-0.299296099839189,0.470641063184406,FALSE,FALSE,Q3
92,Riven,34,Sentinel,2021-07-08,49.8719720748794,49.7456036009572,5.73711083486171,5.89326613404591,0,0,0,0,-0.126368473922184,0.156155299184204,FALSE,FALSE,Q2
67,Vayne,25,Sentinel,2021-07-08,50.6200349064008,51.1162642660285,14.551706548542,18.265550545946,0,0,0,0,0.496229359627769,3.71384399740393,FALSE,FALSE,Q4: most popular
104,Graves,35,Sentinel,2021-07-22,49.7206957110504,50.4421748974915,4.74150155396985,10.0501304218818,1,1,1,1,0.721479186441187,5.30862886791197,TRUE,TRUE,Q2
21,Miss Fortune,21,Ruined,2021-07-22,50.3420481063822,49.9156860902075,11.7016830599644,11.4909674874537,0,0,0,0,-0.426362016174721,-0.210715572510646,FALSE,FALSE,Q4: most popular
555,Pyke,34,Sentinel,2021-07-22,48.8079323802334,48.9299641148095,8.39446333937978,9.81613795198123,0,0,0,0,0.12203173457609,1.42167461260145,FALSE,FALSE,Q3
107,Rengar,30,Sentinel,2021-07-22,46.2613523953318,46.126345266522,3.30217046286727,4.02976092405651,0,0,0,0,-0.135007128809796,0.727590461189242,FALSE,FALSE,Q1: least popular
412,Thresh,27,Unbound,2021-07-29,48.9372430369646,48.5240442401379,13.0190751278861,13.8525636042477,0,0,2,1,-0.413198796826784,0.833488476361612,FALSE,TRUE,Q4: most popular
103,Ahri,42,Coven,2021-08-12,50.6864817479041,50.6000418755074,5.3606464626396,6.07727442095969,0,0,0,0,-0.0864398723967099,0.716627958320093,FALSE,FALSE,Q2
22,Ashe,32,Coven,2021-08-12,50.6207681240908,52.1132263181479,11.5296809628665,20.7173993565364,0,0,1,1,1.49245819405709,9.18771839366986,FALSE,TRUE,Q4: most popular
69,Cassiopeia,18,Coven,2021-08-12,49.7706827769696,49.9866061798227,2.99229580862245,4.41597672391039,1,1,0,0,0.215923402853122,1.42368091528794,TRUE,FALSE,Q1: least popular
28,Evelynn,24,Coven,2021-08-12,48.9807254505302,48.3398115602169,4.23034171256718,5.30447549072585,0,0,0,0,-0.640913890313271,1.07413377815867,FALSE,FALSE,Q2
7,LeBlanc,33,Prestige Coven,2021-08-12,49.4096159379546,48.4966131590739,7.96598050632622,8.45018910858057,0,0,0,0,-0.913002778880667,0.484208602254349,FALSE,FALSE,Q3
54,Malphite,27,Old God,2021-08-12,50.2930915164899,50.2700418755074,8.54433700259647,9.09811130672766,0,0,0,0,-0.0230496409825847,0.55377430413119,FALSE,FALSE,Q3
19,Warwick,35,Old God,2021-08-12,51.0068231363889,50.976801598857,7.87076250316805,7.71257427042069,1,1,0,0,-0.0300215375318373,-0.158188232747362,TRUE,FALSE,Q3
84,Akali,50,Crime City Nightmare,2021-08-26,46.6939692354206,46.7286337596477,8.97106844421008,8.08105411800143,0,0,0,0,0.0346645242271038,-0.890014326208647,FALSE,FALSE,Q3
122,Darius,33,Crime City Nightmare,2021-08-26,47.9847076861058,48.3028197442114,6.70805410293592,7.20377985303814,0,0,0,0,0.318112058105541,0.495725750102224,FALSE,FALSE,Q3
35,Shaco,23,Crime City Nightmare,2021-08-26,49.3709231053484,50.2141859845636,8.98613609311795,9.16459376309108,4,1,0,0,0.843262879215267,0.178457669973128,TRUE,FALSE,Q3
4,Twisted Fate,25,Crime City Nightmare,2021-08-26,47.3407384506852,46.8113836930536,2.97050657154483,3.79301673333643,0,0,0,0,-0.529354757631552,0.822510161791605,FALSE,FALSE,Q1: least popular
143,Zyra,16,Crime City Nightmare,2021-08-26,52.9029846345071,52.4644303223828,5.63721482340908,5.52891089184777,0,0,0,0,-0.438554312124317,-0.108303931561305,FALSE,FALSE,Q2
34,Anivia,27,Divine Phoenix,2021-09-02,51.0357319079219,51.004290701921,3.43887691569689,4.11508013039946,0,0,0,0,-0.0314412060009488,0.67620321470257,FALSE,FALSE,Q1: least popular
147,Seraphine,4,Graceful Phoenix,2021-09-02,49.7796299336399,49.5294478124312,4.856198640819,5.35622709135329,0,0,0,0,-0.250182121208709,0.500028450534284,FALSE,FALSE,Q2
498,Xayah,17,Brave Phoenix,2021-09-02,48.1064021381171,48.9350523701701,3.50856788516433,4.40859680674623,2,1,0,0,0.828650232052937,0.900028921581901,TRUE,FALSE,Q1: least popular
30,Karthus,17,Pentakill III: Lost Chapter Karthus,2021-09-09,49.8460558938103,49.8829768980375,2.2676485213022,2.57910942545964,0,0,1,1,0.0369210042272528,0.311460904157436,FALSE,TRUE,Q1: least popular
10,Kayle,33,Pentakill III: Lost Chapter Kayle,2021-09-09,51.5304477492431,51.8043780255706,3.89363946105679,4.69142682598676,0,0,0,0,0.273930276327455,0.797787364929977,FALSE,FALSE,Q2
82,Mordekaiser,23,Pentakill III: Lost Chapter Mordekaiser,2021-09-09,50.5699301327372,50.4898078927315,9.00248098512417,9.14932200336918,0,0,0,0,-0.0801222400056787,0.146841018245011,FALSE,FALSE,Q3
2,Olaf,35,Pentakill III: Lost Chapter Olaf,2021-09-09,47.9280279469051,47.7413312703445,2.1566120863929,2.07888516342902,0,0,0,0,-0.186696676560608,-0.0777269229638748,FALSE,FALSE,Q1: least popular
18,Tristana,40,Hextech,2021-09-09,50.0266433775791,49.6157966174008,12.2097097915026,10.4074663140662,0,0,0,0,-0.410846760178266,-1.80224347743642,FALSE,FALSE,Q4: most popular
234,Viego,10,Dissonance of Pentakill,2021-09-09,50.1658812256532,47.8443256326792,15.5730272836613,9.69392892665396,7,2,0,0,-2.32155559297402,-5.87909835700738,TRUE,FALSE,Q4: most popular
83,Yorick,21,Pentakill III: Lost Chapter Yorick,2021-09-09,52.5660209601789,52.4901571786742,2.9746606265411,3.29097878896581,0,0,0,0,-0.0758637815046228,0.316318162424706,FALSE,FALSE,Q1: least popular
59,Jarvan IV,30,Worlds 2021,2021-09-23,51.7538673976866,52.0329438332376,9.53457484195902,8.97201310469366,0,0,1,1,0.279076435550998,-0.56256173726536,FALSE,TRUE,Q3
141,Kayn,8,Nightbringer,2021-09-23,49.8480023263564,49.9152238641835,12.4910873934008,16.5223616037169,0,0,0,0,0.0672215378270948,4.03127421031609,FALSE,FALSE,Q4: most popular
141,Kayn,9,Prestige Nightbringer,2021-09-23,49.8480023263564,49.9152238641835,12.4910873934008,16.5223616037169,0,0,0,0,0.0672215378270948,4.03127421031609,FALSE,FALSE,Q4: most popular
876,Lillia,10,Nightbringer,2021-09-23,51.6999767364363,52.0392727759313,4.43377105010673,7.18475680753089,3,1,0,0,0.339296039495039,2.75098575742416,TRUE,FALSE,Q2
25,Morgana,39,Dawnbringer,2021-09-23,50.5160046527127,50.6206573501433,12.9064127630435,12.6576259340125,1,1,0,0,0.104652697430524,-0.248786829031017,TRUE,FALSE,Q4: most popular
23,Tryndamere,18,Nightbringer,2021-09-23,49.4719046193886,49.03346143553,5.44632841227005,8.07744189681519,0,0,0,0,-0.438443183858624,2.63111348454514,FALSE,FALSE,Q2
777,Yone,19,Dawnbringer,2021-09-23,49.9238673976866,50.3473705994269,12.0438584280969,17.2188434496688,1,1,0,0,0.42350320174031,5.17498502157188,TRUE,FALSE,Q4: most popular
114,Fiora,60,Bewitching,2021-10-07,50.7885564700981,50.2716094319418,7.078272185773,7.12935649159342,0,0,0,0,-0.516947038156296,0.0510843058204271,FALSE,FALSE,Q3
25,Morgana,41,Prestige Bewitching,2021-10-07,50.495721764951,50.5625054214814,12.4538236074481,12.2373747633189,1,1,0,0,0.0667836565304256,-0.216448844129161,TRUE,FALSE,Q4: most popular
267,Nami,32,Bewitching,2021-10-07,52.4042607834968,51.3429278871183,5.05900599080091,12.1140890426004,0,0,0,0,-1.0613328963785,7.05508305179946,FALSE,FALSE,Q2
78,Poppy,24,Bewitching,2021-10-07,49.9471652948529,50.2865769030534,3.4916842216582,5.78929724030306,1,1,0,0,0.339411608200564,2.29761301864486,TRUE,FALSE,Q1: least popular
134,Syndra,25,Bewitching,2021-10-07,47.7986437278592,47.37,3.58519185908703,3.46246151797485,0,0,0,0,-0.428643727859217,-0.122730341112186,FALSE,FALSE,Q1: least popular
350,Yuumi,28,Bewitching,2021-10-07,49.1627823504905,49.6943918306775,9.25915463203539,12.8406606542663,1,1,3,1,0.531609480187022,3.58150602223091,TRUE,TRUE,Q3
145,Kai'Sa,29,Lagoon Dragon,2021-10-21,48.6814086155765,48.1433180380806,12.1177968930024,10.9475023680238,1,1,0,0,-0.538090577495929,-1.1702945249786,TRUE,FALSE,Q4: most popular
43,Karma,44,Tranquility Dragon,2021-10-21,48.112817231153,48.4986452533128,5.17193203039072,5.22544099033593,2,1,0,0,0.385828022159799,0.0535089599452103,TRUE,FALSE,Q2
412,Thresh,28,Steel Dragon,2021-10-21,47.6613562314649,47.9114561708049,11.3296296350154,11.4165026525574,2,1,0,0,0.250099939340018,0.0868730175420094,TRUE,FALSE,Q4: most popular
106,Volibear,7,Duality Dragon,2021-10-21,49.4028870766352,50.1228109174921,5.74502190864824,7.13904075088352,0,0,0,0,0.719923840856836,1.39401884223528,FALSE,FALSE,Q2
106,Volibear,9,Prestige Duality Dragon,2021-10-21,49.4028870766352,50.1228109174921,5.74502190864824,7.13904075088352,0,0,0,0,0.719923840856836,1.39401884223528,FALSE,FALSE,Q2
157,Yasuo,54,Truth Dragon,2021-10-21,51.0786786912762,50.8370321200308,19.8687201783503,22.0723445125275,0,0,0,0,-0.241646571245468,2.2036243341772,FALSE,FALSE,Q4: most popular
157,Yasuo,55,Dream Dragon,2021-10-21,51.0786786912762,50.8370321200308,19.8687201783503,22.0723445125275,0,0,0,0,-0.241646571245468,2.2036243341772,FALSE,FALSE,Q4: most popular
126,Jayce,24,Arcane Inventor,2021-11-08,46.1461187500992,45.5304514726771,3.68718880878292,10.3591564262584,0,0,0,0,-0.615667277422077,6.67196761747553,FALSE,FALSE,Q1: least popular
254,Vi,29,Arcane Undercity,2021-11-15,51.5226015388919,53.0079031772804,3.32019006449648,14.4860128966795,6,1,0,0,1.48530163838857,11.1658228321831,TRUE,FALSE,Q1: least popular
53,Blitzcrank,36,Victorious,2021-11-16,51.8039790692113,50.4695483774898,9.00930284837423,12.1464401213135,1,1,0,0,-1.33443069172152,3.13713727293923,TRUE,FALSE,Q3
51,Caitlyn,28,Arcane Enforcer,2021-11-22,49.2101255780337,48.5197247347743,13.440035513787,26.159143941441,1,1,0,0,-0.69040084325939,12.719108427654,TRUE,FALSE,Q4: most popular
222,Jinx,37,Arcane Enemy,2021-11-24,49.7030772853996,50.296120430727,9.32863069488717,23.4619306105572,3,1,0,0,0.593043145327378,14.13329991567,TRUE,FALSE,Q3
1,Annie,22,Cafe Cuties,2021-12-02,51.4506913623398,50.6647870942848,3.14285828631969,2.75234056434596,0,0,0,0,-0.785904268055013,-0.390517721973725,FALSE,FALSE,Q1: least popular
432,Bard,17,Cafe Cuties,2021-12-02,48.9070414247899,47.6017548299969,2.04390037152398,2.40424335002316,0,0,0,0,-1.30528659479295,0.360342978499177,FALSE,FALSE,Q1: least popular
887,Gwen,11,Cafe Cuties,2021-12-02,45.3334194834367,45.5298452471735,3.33832115796955,3.44354317232561,0,0,0,0,0.196425763736784,0.10522201435606,FALSE,FALSE,Q1: least popular
15,Sivir,34,Cafe Cuties,2021-12-02,50.8402211220477,50.7435096599938,3.29635501772005,3.60870951653867,0,0,0,0,-0.0967114620538823,0.312354498818628,FALSE,FALSE,Q1: least popular
16,Soraka,18,Cafe Cuties,2021-12-02,51.8577327871297,52.3595999807074,5.40742833166052,6.5798183171137,0,0,0,0,0.501867193577724,1.17238998545317,FALSE,FALSE,Q2
8,Vladimir,30,Cafe Cuties,2021-12-02,50.6545530898719,49.1190710007261,4.16564901986009,4.30090065802956,0,0,0,0,-1.53548208914582,0.135251638169474,FALSE,FALSE,Q2
63,Brand,21,Debonair,2021-12-09,51.3395576679169,51.9346322141435,6.79573573639236,9.11164634185155,0,0,0,0,0.595074546226527,2.31591060545919,FALSE,FALSE,Q3
63,Brand,22,Prestige Debonair,2021-12-09,51.3395576679169,51.9346322141435,6.79573573639236,9.11164634185155,0,0,0,0,0.595074546226527,2.31591060545919,FALSE,FALSE,Q3
119,Draven,29,Debonair,2021-12-09,50.149322603901,50.0693978912919,4.97060653095479,5.5473708036139,0,0,0,0,-0.0799247126090279,0.576764272659115,FALSE,FALSE,Q2
7,LeBlanc,35,Debonair,2021-12-09,48.7181936104026,47.4541806326124,9.27878833253912,6.2716983899026,0,0,0,0,-1.26401297779015,-3.00708994263652,FALSE,FALSE,Q3
89,Leona,33,Debonair,2021-12-09,50.6924930510128,50.2455183130336,10.3780008912303,9.36347114446127,2,1,0,0,-0.446974737979232,-1.01452974676904,TRUE,FALSE,Q4: most popular
90,Malzahar,28,Debonair,2021-12-09,52.0545345046262,51.8638795782584,4.13191433444125,4.09122766858252,0,0,0,0,-0.190654926367799,-0.0406866658587255,FALSE,FALSE,Q2
11,Master Yi,42,Debonair,2021-12-09,50.8934055111278,51.6879096836938,10.7232699996716,12.8720733979571,0,0,0,0,0.794504172565993,2.14880339828551,FALSE,FALSE,Q4: most popular
238,Zed,31,Debonair,2021-12-09,48.8743272365591,49.2220903163062,12.3856387556842,14.6767767590146,0,0,1,1,0.347763079747104,2.29113800333039,FALSE,TRUE,Q4: most popular
150,Gnar,22,Elderwood,2022-01-06,49.0689290436834,49.2855948266369,2.80806694671047,3.07220931585477,0,0,0,0,0.216665782953562,0.264142369144298,FALSE,FALSE,Q1: least popular
421,Rek'Sai,17,Elderwood,2022-01-06,49.544993555501,48.5043264519306,1.58899089866792,2.33475489712571,0,0,0,0,-1.04066710357035,0.745763998457789,FALSE,FALSE,Q1: least popular
32,Amumu,34,Porcelain,2022-01-26,52.9527399725293,50.9204877630167,5.25719627838733,4.95186808470804,0,0,2,1,-2.03225220951253,-0.305328193679288,FALSE,TRUE,Q2
131,Diana,37,Firecracker,2022-01-26,49.6177290586369,51.4986014261527,5.07148693710642,14.2527497065294,2,1,0,0,1.88087236751576,9.18126276942301,TRUE,FALSE,Q2
81,Ezreal,25,Porcelain Protector,2022-01-26,48.8608944067631,48.87,20.245102641573,21.2522075952531,0,0,0,0,0.00910559323695281,1.00710495368011,FALSE,FALSE,Q4: most popular
203,Kindred,12,Porcelain,2022-01-26,48.53,48.7197684451969,3.86971596530602,4.0324921173235,0,0,0,0,0.18976844519694,0.162776152017484,FALSE,FALSE,Q2
127,Lissandra,23,Porcelain,2022-01-26,50.1168215552031,49.9174405704611,2.30863091388103,2.67293599105916,0,0,0,0,-0.199380984742,0.36430507717813,FALSE,FALSE,Q1: least popular
99,Lux,29,Porcelain,2022-01-26,51.3308856756492,50.7676752069405,27.2505448093654,25.4973749567365,0,0,0,0,-0.563210468708732,-1.75316985262891,FALSE,FALSE,Q4: most popular
99,Lux,40,Prestige Porcelain,2022-01-26,51.3308856756492,50.7676752069405,27.2505448093654,25.4973749567365,0,0,0,0,-0.563210468708732,-1.75316985262891,FALSE,FALSE,Q4: most popular
875,Sett,19,Firecracker,2022-01-26,50.0622665758062,49.3207039094382,10.615264263908,9.59485279577357,0,0,0,0,-0.741562666367997,-1.02041146813439,FALSE,FALSE,Q4: most popular
17,Teemo,37,Firecracker,2022-01-26,51.7977290586369,51.089768445197,10.8383580188703,8.64777927145867,0,0,0,0,-0.70796061343998,-2.19057874741163,FALSE,FALSE,Q4: most popular
18,Tristana,41,Firecracker,2022-01-26,48.8927268758585,50.6634856487512,7.34079387383972,9.4467873154407,2,1,0,0,1.7707587728927,2.10599344160098,TRUE,FALSE,Q3
5,Xin Zhao,36,Firecracker,2022-01-26,50.5209118689908,49.5972120973343,5.63371860557532,7.62433532316899,0,0,2,1,-0.92369977165643,1.99061671759368,FALSE,TRUE,Q2
166,Akshan,10,Crystal Rose,2022-02-10,50.6956956393873,50.3372515759757,6.53440856482523,5.15509244300397,2,2,0,0,-0.358444063411618,-1.37931612182126,TRUE,FALSE,Q3
60,Elise,15,Withered Rose,2022-02-10,49.4958157142232,49.6541806498755,2.01047466919121,1.86815772365909,0,0,1,1,0.158364935652244,-0.142316945532118,FALSE,TRUE,Q1: least popular
40,Janna,36,Crystal Rose,2022-02-10,49.5858522560175,51.0892645491281,2.57133174957762,3.44573060065271,17,1,1,1,1.50341229311064,0.874398851075091,TRUE,TRUE,Q1: least popular
245,Ekko,36,Arcane Firelight,2022-02-17,50.368764454224,50.7173849902234,9.34033989723597,9.20629176724114,0,0,0,0,0.348620535999437,-0.134048129994833,FALSE,FALSE,Q3
38,Kassadin,15,Shockblade,2022-02-17,50.1782239823969,49.8941204339325,3.32256046250909,3.19916181348084,0,0,0,0,-0.28410354846438,-0.123398649028251,FALSE,FALSE,Q1: least popular
246,Qiyana,20,Shockblade,2022-02-17,47.2684942183104,47.1951268539896,4.92473307426045,3.7002872026197,0,0,0,0,-0.0733673643208235,-1.22444587164075,FALSE,FALSE,Q2
98,Shen,40,Shockblade,2022-02-17,51.4885708837722,51.1654279388208,5.71024036346915,5.11013536156101,0,0,0,0,-0.323142944951464,-0.600105001908143,FALSE,FALSE,Q2
498,Xayah,26,Prestige Brave Phoenix,2022-02-17,48.965598288723,49.6077892406182,3.45672296784918,4.40816684364005,1,1,0,0,0.642190951895145,0.951443875790871,TRUE,FALSE,Q1: least popular
74,Heimerdinger,24,Heimerstinger,2022-03-03,50.238928377061,50.0618075553158,2.16388319733413,2.35834553788413,0,0,0,0,-0.177120821745213,0.194462340549993,FALSE,FALSE,Q1: least popular
20,Nunu & Willump,26,Nunu & Beelump,2022-03-03,51.2744972801924,49.5152405558553,5.33367814060899,3.86189984747994,0,0,0,0,-1.75925672433709,-1.47177829312905,FALSE,FALSE,Q2
61,Orianna,20,Orbeeanna,2022-03-03,48.0637688123373,47.6653756237287,2.61623170852369,2.67822110309025,0,0,0,0,-0.398393188608566,0.0619893945665542,FALSE,FALSE,Q1: least popular
115,Ziggs,24,BZZZiggs,2022-03-03,52.0201504986983,51.7374002137905,2.78641301897627,3.04434935979596,0,0,0,0,-0.282750284907827,0.257936340819683,FALSE,FALSE,Q1: least popular
555,Pyke,44,Ashen Knight,2022-03-30,49.2369634716573,49.0158672543932,10.265586946664,12.591155456161,0,0,3,1,-0.221096217264105,2.32556850949699,FALSE,TRUE,Q4: most popular
222,Jinx,38,Battle Cat,2022-03-31,50.1876258583106,50.2680489067299,22.8100914082697,20.3216300577471,0,0,1,1,0.0804230484193269,-2.48846135052264,FALSE,TRUE,Q4: most popular
222,Jinx,40,Prestige Battle Cat,2022-03-31,50.1876258583106,50.2680489067299,22.8100914082697,20.3216300577471,0,0,1,1,0.0804230484193269,-2.48846135052264,FALSE,TRUE,Q4: most popular
21,Miss Fortune,31,Battle Bunny,2022-03-31,50.9353677217681,51.1278625953779,13.03506524033,19.5040867160792,1,1,0,0,0.192494873609796,6.46902147574921,TRUE,FALSE,Q4: most popular
92,Riven,44,Battle Bunny Prime,2022-03-31,49.3272688364113,49.1718579375941,4.73662575510645,5.14372798425934,0,0,0,0,-0.155410898817223,0.407102229152885,FALSE,FALSE,Q2
517,Sylas,24,Battle Wolf,2022-03-31,48.3068172091028,48.509953422162,7.91339723552757,8.83644397944317,0,0,0,0,0.203136213059175,0.923046743915604,FALSE,FALSE,Q3
67,Vayne,32,Battle Bat,2022-03-31,52.0056301382581,51.0221141157031,15.4236488297653,13.9263660811564,0,0,0,0,-0.98351602255503,-1.49728274860883,FALSE,FALSE,Q4: most popular
266,Aatrox,20,Prestige Blood Moon Aatrox (2022),2022-04-01,48.3233935503037,48.342216588956,5.13642993629903,5.59705424206785,0,0,0,0,0.0188230386522719,0.46062430576882,FALSE,FALSE,Q2
84,Akali,60,Prestige K/DA Akali (2022),2022-04-01,48.7845677812255,48.5600349337026,13.13791267334,12.1585444472002,0,0,0,0,-0.224532847522944,-0.979368226139851,FALSE,FALSE,Q4: most popular
51,Caitlyn,29,Prestige Arcade Caitlyn (2022),2022-04-01,47.7395483727224,47.4953985429115,15.9565683576497,13.4061728096826,1,1,0,0,-0.244149829810901,-2.55039554796706,TRUE,FALSE,Q4: most popular
28,Evelynn,31,Prestige K/DA Evelynn (2022),2022-04-01,48.3211742309218,48.4145315896834,2.74214500058007,2.81458886715541,0,0,0,0,0.0933573587615584,0.072443866575346,FALSE,FALSE,Q1: least popular
105,Fizz,25,Prestige Fuzz Fizz (2022),2022-04-01,51.4985547927116,51.8879231458543,5.06748208207623,4.89510977172523,0,0,0,0,0.389368353142757,-0.172372310350994,FALSE,FALSE,Q2
39,Irelia,36,Prestige PROJECT: Irelia (2022),2022-04-01,50.0509032545553,49.4567481786393,11.6930653679612,12.6025450699923,0,0,0,0,-0.594155075915921,0.909479702031115,FALSE,FALSE,Q4: most popular
145,Kai'Sa,39,Prestige K/DA Kai'Sa (2022),2022-04-01,49.346193639425,47.9326643377532,14.2806043759693,19.6835927268821,0,0,1,1,-1.41352930167182,5.40298835091279,FALSE,TRUE,Q4: most popular
64,Lee Sin,39,Prestige Nightbringer Lee Sin (2022),2022-04-01,46.2928904145768,46.2496221186079,14.693795608505,14.6119698390293,0,0,3,1,-0.0432682959689004,-0.0818257694756568,FALSE,TRUE,Q4: most popular
99,Lux,39,Prestige Battle Academia Lux (2022),2022-04-01,50.8063354733297,50.6066433775316,24.1602040269968,21.8156276760819,1,1,0,0,-0.199692095798113,-2.34457635091496,TRUE,FALSE,Q4: most popular
21,Miss Fortune,33,Prestige Bewitching Miss Fortune (2022),2022-04-01,50.9493677218113,51.1671959274366,13.1780575355891,19.4936479128,1,1,0,0,0.217828205625231,6.31559037721092,TRUE,FALSE,Q4: most popular
518,Neeko,21,Prestige Star Guardian Neeko (2022),2022-04-01,51.1451097339587,50.7976151318674,3.41046366517532,3.2984937821605,0,0,0,0,-0.34749460209126,-0.111969883014814,FALSE,FALSE,Q1: least popular
246,Qiyana,21,Prestige True Damage Qiyana (2022),2022-04-01,47.1757935205966,47.955433476614,3.71324422758368,3.66378802527677,0,0,0,0,0.779639956017455,-0.0494562023069087,FALSE,FALSE,Q1: least popular
92,Riven,45,Prestige Valiant Sword Riven (2022),2022-04-01,49.3139355030368,49.2125246029429,4.73104574225824,5.12844544585983,0,0,0,0,-0.101410900093967,0.397399703601587,FALSE,FALSE,Q2
412,Thresh,38,Prestige Pulsefire Thresh (2022),2022-04-01,46.3474581958023,45.5134614235761,8.67472351737357,7.68122039629106,0,0,0,0,-0.83399677222625,-0.99350312108251,FALSE,FALSE,Q3
67,Vayne,33,Prestige Firecracker Vayne (2022),2022-04-01,51.9842968048589,50.9894474500951,15.4404353137168,13.9155191656417,0,0,0,0,-0.994849354763879,-1.52491614807515,FALSE,FALSE,Q4: most popular
103,Ahri,66,Arcana,2022-04-14,50.2158058029354,51.0454637786278,11.5170467956418,12.8913460621713,0,0,6,2,0.829657975692335,1.37429926652942,FALSE,TRUE,Q4: most popular
120,Hecarim,22,Arcana,2022-04-14,50.2898517434416,46.1500698814077,9.54639055074048,3.44345812012399,0,0,0,0,-4.13978186203386,-6.10293243061649,FALSE,FALSE,Q3
497,Rakan,18,Arcana,2022-04-14,48.5455092898186,49.1974428142054,3.18503299566672,3.61267551324862,0,0,6,1,0.651933524386848,0.427642517581895,FALSE,TRUE,Q1: least popular
13,Ryze,20,Arcana,2022-04-14,43.2871831253901,42.3927318893139,3.16184620219358,2.10682019042309,3,2,0,0,-0.894451236076186,-1.05502601177049,TRUE,FALSE,Q1: least popular
498,Xayah,28,Arcana,2022-04-14,49.8174796385069,50.6706988140773,4.57817325130428,9.97233337369861,0,0,2,1,0.853219175570395,5.39416012239433,FALSE,TRUE,Q2
266,Aatrox,21,Lunar Eclipse,2022-04-28,48.4335597925512,48.1480069916254,5.57841172856184,5.89952986675496,0,0,3,1,-0.285552800925842,0.321118138193114,FALSE,TRUE,Q2
10,Kayle,42,Sun-Eater,2022-04-28,52.5445018303746,53.0081118660062,4.86286609968044,7.40392557658174,0,0,6,1,0.46361003563166,2.54105947690131,FALSE,TRUE,Q2
113,Sejuani,26,Solar Eclipse,2022-04-28,52.0169112263604,51.3099300837461,2.54842202868964,3.43943531658003,1,1,0,0,-0.706981142614303,0.891013287890385,TRUE,FALSE,Q1: least popular
235,Senna,26,Lunar Eclipse,2022-04-28,50.6554981696255,50.9546153947472,10.8422830446051,14.8392504455127,0,0,7,2,0.299117225121691,3.99696740090758,FALSE,TRUE,Q4: most popular
235,Senna,27,Prestige Lunar Eclipse,2022-04-28,50.6554981696255,50.9546153947472,10.8422830446051,14.8392504455127,0,0,7,2,0.299117225121691,3.99696740090758,FALSE,TRUE,Q4: most popular
15,Sivir,43,Solar Eclipse,2022-04-28,50.9027219340989,50.4333915968782,3.33766875455005,5.2118088491169,0,0,0,0,-0.469330337220704,1.87414009456685,FALSE,FALSE,Q1: least popular
41,Gangplank,23,Gangplank the Betrayer,2022-05-05,47.1922885247665,47.8065153321805,6.54547517768085,9.64012161645859,2,1,2,1,0.614226807414013,3.09464643877774,TRUE,TRUE,Q3
157,Yasuo,45,Sea Dog,2022-05-05,50.3504390594272,50.7133798977906,17.8388154991855,18.1204666957837,2,1,1,1,0.362940838363421,0.281651196598197,TRUE,TRUE,Q4: most popular
523,Aphelios,18,EDG,2022-05-12,44.8247202301865,45.4398581198601,3.65647752849937,3.79496674288717,0,0,3,1,0.61513788967352,0.138489214387808,FALSE,TRUE,Q1: least popular
104,Graves,42,EDG,2022-05-12,50.0253147025438,50.0898883566112,10.785779606715,14.7053097043813,0,0,0,0,0.0645736540673809,3.91953009766623,FALSE,FALSE,Q4: most popular
55,Katarina,37,High Noon,2022-05-12,49.5174125141888,49.1399930222882,8.39547646851675,8.5143133817337,1,1,5,3,-0.377419491900589,0.118836913216944,TRUE,TRUE,Q3
89,Leona,34,High Noon,2022-05-12,49.2479720538157,48.9799813927685,8.6814997360825,8.43303567154029,1,1,0,0,-0.267990661047186,-0.248464064542205,TRUE,FALSE,Q3
82,Mordekaiser,32,High Noon,2022-05-12,51.240769136009,51.4900837325416,7.9654136764478,9.81653588427371,1,1,1,1,0.249314596532578,1.85112220782592,TRUE,TRUE,Q3
91,Talon,38,High Noon,2022-05-12,49.7005944723573,49.7498674234758,5.1883192781018,7.4810222605443,0,0,1,1,0.0492729511185033,2.2927029824425,FALSE,TRUE,Q2
91,Talon,39,Prestige High Noon,2022-05-12,49.7005944723573,49.7498674234758,5.1883192781018,7.4810222605443,0,0,1,1,0.0492729511185033,2.2927029824425,FALSE,TRUE,Q2
110,Varus,34,High Noon,2022-05-12,47.3113985410967,47.5500790807337,2.51145075017112,2.76783086751622,3,1,2,2,0.238680539637087,0.256380117345107,TRUE,TRUE,Q1: least popular
234,Viego,19,EDG,2022-05-12,49.2294753931034,49.5599441783056,10.8115437440446,12.6492454271189,0,0,9,3,0.330468785202172,1.83770168307425,FALSE,TRUE,Q4: most popular
350,Yuumi,37,EDG,2022-05-12,49.3941257578293,48.8101023397731,9.32453095947083,10.0039157083985,0,0,5,2,-0.584023418056184,0.67938474892766,FALSE,TRUE,Q3
142,Zoe,20,EDG,2022-05-12,47.5352797698135,46.8601604873714,2.3614947448703,4.02802250579692,2,1,0,0,-0.675119282442047,1.66652776092663,TRUE,FALSE,Q1: least popular
360,Samira,20,High Noon,2022-05-26,51.6899720501861,49.8602022246845,11.7065691901521,11.1023059635071,4,1,0,0,-1.82976982550159,-0.604263226644962,TRUE,FALSE,Q4: most popular
